"scientificNameID","acceptedNameUsageID","scientificName","acceptedNameUsage","class","order","family","genus","taxonomicStatus","AphiaID"
"urn:lsid:marinespecies.org:taxname:274853","urn:lsid:marinespecies.org:taxname:274853","Sebastes serriceps","Sebastes serriceps","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274853
"urn:lsid:marinespecies.org:taxname:274854","urn:lsid:marinespecies.org:taxname:274854","Sebastes simulator","Sebastes simulator","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274854
"urn:lsid:marinespecies.org:taxname:274855","urn:lsid:marinespecies.org:taxname:274855","Sebastes sinensis","Sebastes sinensis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274855
"urn:lsid:marinespecies.org:taxname:274856","urn:lsid:marinespecies.org:taxname:274856","Sebastes spinorbis","Sebastes spinorbis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274856
"urn:lsid:marinespecies.org:taxname:274857","urn:lsid:marinespecies.org:taxname:274857","Sebastes steindachneri","Sebastes steindachneri","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274857
"urn:lsid:marinespecies.org:taxname:274858","urn:lsid:marinespecies.org:taxname:274858","Sebastes swifti","Sebastes swifti","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274858
"urn:lsid:marinespecies.org:taxname:274859","urn:lsid:marinespecies.org:taxname:274859","Sebastes taczanowskii","Sebastes taczanowskii","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274859
"urn:lsid:marinespecies.org:taxname:274860","urn:lsid:marinespecies.org:taxname:274860","Sebastes thompsoni","Sebastes thompsoni","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274860
"urn:lsid:marinespecies.org:taxname:274861","urn:lsid:marinespecies.org:taxname:274861","Sebastes trivittatus","Sebastes trivittatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274861
"urn:lsid:marinespecies.org:taxname:274862","urn:lsid:marinespecies.org:taxname:274862","Sebastes umbrosus","Sebastes umbrosus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274862
"urn:lsid:marinespecies.org:taxname:274863","urn:lsid:marinespecies.org:taxname:274863","Sebastes variegatus","Sebastes variegatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274863
"urn:lsid:marinespecies.org:taxname:274864","urn:lsid:marinespecies.org:taxname:274864","Sebastes varispinis","Sebastes varispinis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274864
"urn:lsid:marinespecies.org:taxname:274865","urn:lsid:marinespecies.org:taxname:274865","Sebastes ventricosus","Sebastes ventricosus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274865
"urn:lsid:marinespecies.org:taxname:274866","urn:lsid:marinespecies.org:taxname:274866","Sebastes vulpes","Sebastes vulpes","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274866
"urn:lsid:marinespecies.org:taxname:274867","urn:lsid:marinespecies.org:taxname:274867","Sebastes wakiyai","Sebastes wakiyai","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274867
"urn:lsid:marinespecies.org:taxname:274868","urn:lsid:marinespecies.org:taxname:274868","Sebastes wilsoni","Sebastes wilsoni","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274868
"urn:lsid:marinespecies.org:taxname:274869","urn:lsid:marinespecies.org:taxname:274869","Sebastes zacentrus","Sebastes zacentrus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274869
"urn:lsid:marinespecies.org:taxname:274870","urn:lsid:marinespecies.org:taxname:274870","Sebastes zonatus","Sebastes zonatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274870
"urn:lsid:marinespecies.org:taxname:274871","urn:lsid:marinespecies.org:taxname:274871","Trachyscorpia carnomagula","Trachyscorpia carnomagula","Actinopteri","Perciformes","Sebastidae","Trachyscorpia","accepted",274871
"urn:lsid:marinespecies.org:taxname:274872","urn:lsid:marinespecies.org:taxname:274872","Trachyscorpia eschmeyeri","Trachyscorpia eschmeyeri","Actinopteri","Perciformes","Sebastidae","Trachyscorpia","accepted",274872
"urn:lsid:marinespecies.org:taxname:274873","urn:lsid:marinespecies.org:taxname:274873","Trachyscorpia longipedicula","Trachyscorpia longipedicula","Actinopteri","Perciformes","Sebastidae","Trachyscorpia","accepted",274873
"urn:lsid:marinespecies.org:taxname:274874","urn:lsid:marinespecies.org:taxname:274874","Setarches longimanus","Setarches longimanus","Actinopteri","Perciformes","Setarchidae","Setarches","accepted",274874
"urn:lsid:marinespecies.org:taxname:274875","urn:lsid:marinespecies.org:taxname:274875","Chelidonichthys gabonensis","Chelidonichthys gabonensis","Actinopteri","Perciformes","Triglidae","Chelidonichthys","accepted",274875
"urn:lsid:marinespecies.org:taxname:274876","urn:lsid:marinespecies.org:taxname:274876","Chelidonichthys ischyrus","Chelidonichthys ischyrus","Actinopteri","Perciformes","Triglidae","Chelidonichthys","accepted",274876
"urn:lsid:marinespecies.org:taxname:274878","urn:lsid:marinespecies.org:taxname:274878","Chelidonichthys spinosus","Chelidonichthys spinosus","Actinopteri","Perciformes","Triglidae","Chelidonichthys","accepted",274878
"urn:lsid:marinespecies.org:taxname:274879","urn:lsid:marinespecies.org:taxname:274879","Lepidotrigla abyssalis","Lepidotrigla abyssalis","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274879
"urn:lsid:marinespecies.org:taxname:274880","urn:lsid:marinespecies.org:taxname:274880","Lepidotrigla alata","Lepidotrigla alata","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274880
"urn:lsid:marinespecies.org:taxname:274881","urn:lsid:marinespecies.org:taxname:274881","Lepidotrigla alcocki","Lepidotrigla alcocki","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274881
"urn:lsid:marinespecies.org:taxname:274882","urn:lsid:marinespecies.org:taxname:274882","Lepidotrigla annamarae","Lepidotrigla annamarae","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274882
"urn:lsid:marinespecies.org:taxname:274883","urn:lsid:marinespecies.org:taxname:274883","Lepidotrigla argus","Lepidotrigla argus","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274883
"urn:lsid:marinespecies.org:taxname:274884","urn:lsid:marinespecies.org:taxname:274884","Lepidotrigla argyrosoma","Lepidotrigla argyrosoma","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274884
"urn:lsid:marinespecies.org:taxname:274885","urn:lsid:marinespecies.org:taxname:274885","Lepidotrigla brachyoptera","Lepidotrigla brachyoptera","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274885
"urn:lsid:marinespecies.org:taxname:274886","urn:lsid:marinespecies.org:taxname:274886","Lepidotrigla cadmani","Lepidotrigla cadmani","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274886
"urn:lsid:marinespecies.org:taxname:274887","urn:lsid:marinespecies.org:taxname:274887","Lepidotrigla calodactyla","Lepidotrigla calodactyla","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274887
"urn:lsid:marinespecies.org:taxname:274888","urn:lsid:marinespecies.org:taxname:274888","Lepidotrigla carolae","Lepidotrigla carolae","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274888
"urn:lsid:marinespecies.org:taxname:274889","urn:lsid:marinespecies.org:taxname:274889","Lepidotrigla deasoni","Lepidotrigla deasoni","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274889
"urn:lsid:marinespecies.org:taxname:274890","urn:lsid:marinespecies.org:taxname:274890","Lepidotrigla eydouxii","Lepidotrigla eydouxii","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274890
"urn:lsid:marinespecies.org:taxname:274891","urn:lsid:marinespecies.org:taxname:274891","Lepidotrigla grandis","Lepidotrigla grandis","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274891
"urn:lsid:marinespecies.org:taxname:274892","urn:lsid:marinespecies.org:taxname:274892","Lepidotrigla guentheri","Lepidotrigla guentheri","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274892
"urn:lsid:marinespecies.org:taxname:274893","urn:lsid:marinespecies.org:taxname:274893","Lepidotrigla hime","Lepidotrigla hime","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274893
"urn:lsid:marinespecies.org:taxname:274894","urn:lsid:marinespecies.org:taxname:274894","Lepidotrigla japonica","Lepidotrigla japonica","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274894
"urn:lsid:marinespecies.org:taxname:274895","urn:lsid:marinespecies.org:taxname:274895","Lepidotrigla jimjoebob","Lepidotrigla jimjoebob","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274895
"urn:lsid:marinespecies.org:taxname:274896","urn:lsid:marinespecies.org:taxname:274896","Lepidotrigla kanagashira","Lepidotrigla kanagashira","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274896
"urn:lsid:marinespecies.org:taxname:274897","urn:lsid:marinespecies.org:taxname:274897","Lepidotrigla kishinouyi","Lepidotrigla kishinouyi","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274897
"urn:lsid:marinespecies.org:taxname:274898","urn:lsid:marinespecies.org:taxname:274898","Lepidotrigla larsoni","Lepidotrigla larsoni","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274898
"urn:lsid:marinespecies.org:taxname:274899","urn:lsid:marinespecies.org:taxname:274899","Lepidotrigla lepidojugulata","Lepidotrigla lepidojugulata","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274899
"urn:lsid:marinespecies.org:taxname:274900","urn:lsid:marinespecies.org:taxname:274900","Lepidotrigla longifaciata","Lepidotrigla longifaciata","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274900
"urn:lsid:marinespecies.org:taxname:274901","urn:lsid:marinespecies.org:taxname:274901","Lepidotrigla longimana","Lepidotrigla longimana","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274901
"urn:lsid:marinespecies.org:taxname:274902","urn:lsid:marinespecies.org:taxname:274902","Lepidotrigla longipinnis","Lepidotrigla longipinnis","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274902
"urn:lsid:marinespecies.org:taxname:274903","urn:lsid:marinespecies.org:taxname:274903","Lepidotrigla macrobrachia","Lepidotrigla macrobrachia","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274903
"urn:lsid:marinespecies.org:taxname:274904","urn:lsid:marinespecies.org:taxname:274904","Lepidotrigla marisinensis","Lepidotrigla marisinensis","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274904
"urn:lsid:marinespecies.org:taxname:274905","urn:lsid:marinespecies.org:taxname:274905","Lepidotrigla microptera","Lepidotrigla microptera","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274905
"urn:lsid:marinespecies.org:taxname:274906","urn:lsid:marinespecies.org:taxname:274906","Lepidotrigla modesta","Lepidotrigla modesta","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274906
"urn:lsid:marinespecies.org:taxname:274907","urn:lsid:marinespecies.org:taxname:274907","Lepidotrigla mulhalli","Lepidotrigla mulhalli","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274907
"urn:lsid:marinespecies.org:taxname:274908","urn:lsid:marinespecies.org:taxname:274908","Lepidotrigla musorstom","Lepidotrigla musorstom","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274908
"urn:lsid:marinespecies.org:taxname:274909","urn:lsid:marinespecies.org:taxname:274909","Lepidotrigla nana","Lepidotrigla nana","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274909
"urn:lsid:marinespecies.org:taxname:274910","urn:lsid:marinespecies.org:taxname:274910","Lepidotrigla oglina","Lepidotrigla oglina","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274910
"urn:lsid:marinespecies.org:taxname:274911","urn:lsid:marinespecies.org:taxname:274911","Lepidotrigla papilio","Lepidotrigla papilio","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274911
"urn:lsid:marinespecies.org:taxname:274912","urn:lsid:marinespecies.org:taxname:274912","Lepidotrigla pectoralis","Lepidotrigla pectoralis","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274912
"urn:lsid:marinespecies.org:taxname:274913","urn:lsid:marinespecies.org:taxname:274913","Lepidotrigla pleuracanthica","Lepidotrigla pleuracanthica","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274913
"urn:lsid:marinespecies.org:taxname:274914","urn:lsid:marinespecies.org:taxname:274914","Lepidotrigla punctipectoralis","Lepidotrigla punctipectoralis","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274914
"urn:lsid:marinespecies.org:taxname:274915","urn:lsid:marinespecies.org:taxname:274915","Lepidotrigla robinsi","Lepidotrigla robinsi","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274915
"urn:lsid:marinespecies.org:taxname:274916","urn:lsid:marinespecies.org:taxname:274916","Lepidotrigla russelli","Lepidotrigla russelli","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274916
"urn:lsid:marinespecies.org:taxname:274917","urn:lsid:marinespecies.org:taxname:274917","Lepidotrigla sayademalha","Lepidotrigla sayademalha","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274917
"urn:lsid:marinespecies.org:taxname:274918","urn:lsid:marinespecies.org:taxname:274918","Lepidotrigla sereti","Lepidotrigla sereti","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274918
"urn:lsid:marinespecies.org:taxname:274919","urn:lsid:marinespecies.org:taxname:274919","Lepidotrigla spinosa","Lepidotrigla spinosa","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274919
"urn:lsid:marinespecies.org:taxname:274920","urn:lsid:marinespecies.org:taxname:274920","Lepidotrigla umbrosa","Lepidotrigla umbrosa","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274920
"urn:lsid:marinespecies.org:taxname:274921","urn:lsid:marinespecies.org:taxname:274921","Lepidotrigla vanessa","Lepidotrigla vanessa","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274921
"urn:lsid:marinespecies.org:taxname:274922","urn:lsid:marinespecies.org:taxname:274922","Lepidotrigla vaubani","Lepidotrigla vaubani","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274922
"urn:lsid:marinespecies.org:taxname:274923","urn:lsid:marinespecies.org:taxname:274923","Lepidotrigla venusta","Lepidotrigla venusta","Actinopteri","Perciformes","Triglidae","Lepidotrigla","accepted",274923
"urn:lsid:marinespecies.org:taxname:274924","urn:lsid:marinespecies.org:taxname:274924","Melamphaes acanthomus","Melamphaes acanthomus","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274924
"urn:lsid:marinespecies.org:taxname:274925","urn:lsid:marinespecies.org:taxname:274925","Melamphaes ebelingi","Melamphaes ebelingi","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274925
"urn:lsid:marinespecies.org:taxname:274926","urn:lsid:marinespecies.org:taxname:274926","Melamphaes eulepis","Melamphaes eulepis","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274926
"urn:lsid:marinespecies.org:taxname:274927","urn:lsid:marinespecies.org:taxname:274927","Melamphaes hubbsi","Melamphaes hubbsi","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274927
"urn:lsid:marinespecies.org:taxname:274928","urn:lsid:marinespecies.org:taxname:274928","Melamphaes indicus","Melamphaes indicus","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274928
"urn:lsid:marinespecies.org:taxname:274929","urn:lsid:marinespecies.org:taxname:274929","Melamphaes janae","Melamphaes janae","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274929
"urn:lsid:marinespecies.org:taxname:274930","urn:lsid:marinespecies.org:taxname:274930","Melamphaes laeviceps","Melamphaes laeviceps","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274930
"urn:lsid:marinespecies.org:taxname:274931","urn:lsid:marinespecies.org:taxname:274931","Melamphaes leprus","Melamphaes leprus","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274931
"urn:lsid:marinespecies.org:taxname:274932","urn:lsid:marinespecies.org:taxname:274932","Melamphaes lugubris","Melamphaes lugubris","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274932
"urn:lsid:marinespecies.org:taxname:274933","urn:lsid:marinespecies.org:taxname:274933","Melamphaes macrocephalus","Melamphaes macrocephalus","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274933
"urn:lsid:marinespecies.org:taxname:274934","urn:lsid:marinespecies.org:taxname:274934","Melamphaes parini","Melamphaes parini","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274934
"urn:lsid:marinespecies.org:taxname:274935","urn:lsid:marinespecies.org:taxname:274935","Melamphaes parvus","Melamphaes parvus","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274935
"urn:lsid:marinespecies.org:taxname:274936","urn:lsid:marinespecies.org:taxname:274936","Melamphaes spinifer","Melamphaes spinifer","Actinopteri","Beryciformes","Melamphaidae","Melamphaes","accepted",274936
